target_observation_id,source_id,canonical_accession,laboratory_anchor,measurement_batch_id,source_analysis_unit_id,source_measurement_id,source_identifier,source_asset_id,source_worksheet,source_row,source_coordinate,author_quantity_type,author_numeric_value,author_value_state,rank_percentile_descending,measurement_batch_positive_protein_count,rank_target_eligible,common_rank_target_member
R3:PXD017052:Sheet1:260:EXP18102_X1114_A_MSB37288A,PXD017052_SEER_BROAD,O00299,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_3,PXD017052:Sheet1:260:EXP18102_X1114_A_MSB37288A,PXD017052:Sheet1:260:EXP18102_X1114_A_MSB37288A,O00299,supplementary_data_2_lfq,Sheet1,260,Sheet1!BU260,LFQ_INTENSITY,141340000,POSITIVE_QUANTIFIED,0.53767820773930752,492,true,true
R3:PXD017052:Sheet1:260:EXP18102_X1115_A_MSB37289A,PXD017052_SEER_BROAD,O00299,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_2,PXD017052:Sheet1:260:EXP18102_X1115_A_MSB37289A,PXD017052:Sheet1:260:EXP18102_X1115_A_MSB37289A,O00299,supplementary_data_2_lfq,Sheet1,260,Sheet1!BV260,LFQ_INTENSITY,214170000,POSITIVE_QUANTIFIED,0.6073619631901841,490,true,true
R3:PXD017052:Sheet1:260:EXP18102_X1116_A_MSB37290A,PXD017052_SEER_BROAD,O00299,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_1,PXD017052:Sheet1:260:EXP18102_X1116_A_MSB37290A,PXD017052:Sheet1:260:EXP18102_X1116_A_MSB37290A,O00299,supplementary_data_2_lfq,Sheet1,260,Sheet1!BW260,LFQ_INTENSITY,221120000,POSITIVE_QUANTIFIED,0.59565217391304348,461,true,true
R3:PXD017052:Sheet1:262:EXP18102_X1066_A_MSB37240A,PXD017052_SEER_BROAD,O00410,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_2,PXD017052:Sheet1:262:EXP18102_X1066_A_MSB37240A,PXD017052:Sheet1:262:EXP18102_X1066_A_MSB37240A,O00410-2;O00410;O00410-3,supplementary_data_2_lfq,Sheet1,262,Sheet1!BO262,LFQ_INTENSITY,0,AUTHOR_EXPLICIT_ZERO,,,false,true
R3:PXD017052:Sheet1:262:EXP18102_X1067_A_MSB37241A,PXD017052_SEER_BROAD,O00410,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_1,PXD017052:Sheet1:262:EXP18102_X1067_A_MSB37241A,PXD017052:Sheet1:262:EXP18102_X1067_A_MSB37241A,O00410-2;O00410;O00410-3,supplementary_data_2_lfq,Sheet1,262,Sheet1!BP262,LFQ_INTENSITY,0,AUTHOR_EXPLICIT_ZERO,,,false,true
R3:PXD017052:Sheet1:262:EXP18102_X1068_A_MSB37242A,PXD017052_SEER_BROAD,O00410,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_3,PXD017052:Sheet1:262:EXP18102_X1068_A_MSB37242A,PXD017052:Sheet1:262:EXP18102_X1068_A_MSB37242A,O00410-2;O00410;O00410-3,supplementary_data_2_lfq,Sheet1,262,Sheet1!BQ262,LFQ_INTENSITY,0,AUTHOR_EXPLICIT_ZERO,,,false,true
R3:PXD017052:Sheet1:262:EXP18102_X1108_A_MSB37282A,PXD017052_SEER_BROAD,O00410,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_1,PXD017052:Sheet1:262:EXP18102_X1108_A_MSB37282A,PXD017052:Sheet1:262:EXP18102_X1108_A_MSB37282A,O00410-2;O00410;O00410-3,supplementary_data_2_lfq,Sheet1,262,Sheet1!BR262,LFQ_INTENSITY,5501600,POSITIVE_QUANTIFIED,0.057268722466960353,455,true,true
R3:PXD017052:Sheet1:262:EXP18102_X1109_A_MSB37283A,PXD017052_SEER_BROAD,O00410,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_3,PXD017052:Sheet1:262:EXP18102_X1109_A_MSB37283A,PXD017052:Sheet1:262:EXP18102_X1109_A_MSB37283A,O00410-2;O00410;O00410-3,supplementary_data_2_lfq,Sheet1,262,Sheet1!BS262,LFQ_INTENSITY,4517700,POSITIVE_QUANTIFIED,0.030634573304157548,458,true,true
R3:PXD017052:Sheet1:262:EXP18102_X1110_B_MSB37284B,PXD017052_SEER_BROAD,O00410,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_2,PXD017052:Sheet1:262:EXP18102_X1110_B_MSB37284B,PXD017052:Sheet1:262:EXP18102_X1110_B_MSB37284B,O00410-2;O00410;O00410-3,supplementary_data_2_lfq,Sheet1,262,Sheet1!BT262,LFQ_INTENSITY,5105100,POSITIVE_QUANTIFIED,0.04878048780487805,411,true,true
R3:PXD017052:Sheet1:262:EXP18102_X1114_A_MSB37288A,PXD017052_SEER_BROAD,O00410,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_3,PXD017052:Sheet1:262:EXP18102_X1114_A_MSB37288A,PXD017052:Sheet1:262:EXP18102_X1114_A_MSB37288A,O00410-2;O00410;O00410-3,supplementary_data_2_lfq,Sheet1,262,Sheet1!BU262,LFQ_INTENSITY,0,AUTHOR_EXPLICIT_ZERO,,,false,true
R3:PXD017052:Sheet1:262:EXP18102_X1115_A_MSB37289A,PXD017052_SEER_BROAD,O00410,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_2,PXD017052:Sheet1:262:EXP18102_X1115_A_MSB37289A,PXD017052:Sheet1:262:EXP18102_X1115_A_MSB37289A,O00410-2;O00410;O00410-3,supplementary_data_2_lfq,Sheet1,262,Sheet1!BV262,LFQ_INTENSITY,0,AUTHOR_EXPLICIT_ZERO,,,false,true
R3:PXD017052:Sheet1:262:EXP18102_X1116_A_MSB37290A,PXD017052_SEER_BROAD,O00410,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_1,PXD017052:Sheet1:262:EXP18102_X1116_A_MSB37290A,PXD017052:Sheet1:262:EXP18102_X1116_A_MSB37290A,O00410-2;O00410;O00410-3,supplementary_data_2_lfq,Sheet1,262,Sheet1!BW262,LFQ_INTENSITY,0,AUTHOR_EXPLICIT_ZERO,,,false,true
R3:PXD017052:Sheet1:269:EXP18102_X1066_A_MSB37240A,PXD017052_SEER_BROAD,O15145,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_2,PXD017052:Sheet1:269:EXP18102_X1066_A_MSB37240A,PXD017052:Sheet1:269:EXP18102_X1066_A_MSB37240A,O15145,supplementary_data_2_lfq,Sheet1,269,Sheet1!BO269,LFQ_INTENSITY,15548000,POSITIVE_QUANTIFIED,0.19921104536489151,508,true,true
R3:PXD017052:Sheet1:269:EXP18102_X1067_A_MSB37241A,PXD017052_SEER_BROAD,O15145,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_1,PXD017052:Sheet1:269:EXP18102_X1067_A_MSB37241A,PXD017052:Sheet1:269:EXP18102_X1067_A_MSB37241A,O15145,supplementary_data_2_lfq,Sheet1,269,Sheet1!BP269,LFQ_INTENSITY,23219000,POSITIVE_QUANTIFIED,0.25458248472505091,492,true,true
R3:PXD017052:Sheet1:269:EXP18102_X1068_A_MSB37242A,PXD017052_SEER_BROAD,O15145,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_3,PXD017052:Sheet1:269:EXP18102_X1068_A_MSB37242A,PXD017052:Sheet1:269:EXP18102_X1068_A_MSB37242A,O15145,supplementary_data_2_lfq,Sheet1,269,Sheet1!BQ269,LFQ_INTENSITY,15356000,POSITIVE_QUANTIFIED,0.16260162601626016,493,true,true
R3:PXD017052:Sheet1:269:EXP18102_X1108_A_MSB37282A,PXD017052_SEER_BROAD,O15145,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_1,PXD017052:Sheet1:269:EXP18102_X1108_A_MSB37282A,PXD017052:Sheet1:269:EXP18102_X1108_A_MSB37282A,O15145,supplementary_data_2_lfq,Sheet1,269,Sheet1!BR269,LFQ_INTENSITY,0,AUTHOR_EXPLICIT_ZERO,,,false,true
R3:PXD017052:Sheet1:269:EXP18102_X1109_A_MSB37283A,PXD017052_SEER_BROAD,O15145,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_3,PXD017052:Sheet1:269:EXP18102_X1109_A_MSB37283A,PXD017052:Sheet1:269:EXP18102_X1109_A_MSB37283A,O15145,supplementary_data_2_lfq,Sheet1,269,Sheet1!BS269,LFQ_INTENSITY,0,AUTHOR_EXPLICIT_ZERO,,,false,true
R3:PXD017052:Sheet1:269:EXP18102_X1110_B_MSB37284B,PXD017052_SEER_BROAD,O15145,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_2,PXD017052:Sheet1:269:EXP18102_X1110_B_MSB37284B,PXD017052:Sheet1:269:EXP18102_X1110_B_MSB37284B,O15145,supplementary_data_2_lfq,Sheet1,269,Sheet1!BT269,LFQ_INTENSITY,0,AUTHOR_EXPLICIT_ZERO,,,false,true
R3:PXD017052:Sheet1:269:EXP18102_X1114_A_MSB37288A,PXD017052_SEER_BROAD,O15145,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_3,PXD017052:Sheet1:269:EXP18102_X1114_A_MSB37288A,PXD017052:Sheet1:269:EXP18102_X1114_A_MSB37288A,O15145,supplementary_data_2_lfq,Sheet1,269,Sheet1!BU269,LFQ_INTENSITY,17938000,POSITIVE_QUANTIFIED,0.1690427698574338,492,true,true
R3:PXD017052:Sheet1:269:EXP18102_X1115_A_MSB37289A,PXD017052_SEER_BROAD,O15145,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_2,PXD017052:Sheet1:269:EXP18102_X1115_A_MSB37289A,PXD017052:Sheet1:269:EXP18102_X1115_A_MSB37289A,O15145,supplementary_data_2_lfq,Sheet1,269,Sheet1!BV269,LFQ_INTENSITY,0,AUTHOR_EXPLICIT_ZERO,,,false,true
R3:PXD017052:Sheet1:269:EXP18102_X1116_A_MSB37290A,PXD017052_SEER_BROAD,O15145,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_1,PXD017052:Sheet1:269:EXP18102_X1116_A_MSB37290A,PXD017052:Sheet1:269:EXP18102_X1116_A_MSB37290A,O15145,supplementary_data_2_lfq,Sheet1,269,Sheet1!BW269,LFQ_INTENSITY,10967000,POSITIVE_QUANTIFIED,0.063043478260869562,461,true,true
R3:PXD017052:Sheet1:293:EXP18102_X1066_A_MSB37240A,PXD017052_SEER_BROAD,O75083,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_2,PXD017052:Sheet1:293:EXP18102_X1066_A_MSB37240A,PXD017052:Sheet1:293:EXP18102_X1066_A_MSB37240A,O75083;O75083-3,supplementary_data_2_lfq,Sheet1,293,Sheet1!BO293,LFQ_INTENSITY,276880000,POSITIVE_QUANTIFIED,0.68441814595660755,508,true,true
R3:PXD017052:Sheet1:293:EXP18102_X1067_A_MSB37241A,PXD017052_SEER_BROAD,O75083,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_1,PXD017052:Sheet1:293:EXP18102_X1067_A_MSB37241A,PXD017052:Sheet1:293:EXP18102_X1067_A_MSB37241A,O75083;O75083-3,supplementary_data_2_lfq,Sheet1,293,Sheet1!BP293,LFQ_INTENSITY,197770000,POSITIVE_QUANTIFIED,0.64562118126272916,492,true,true
R3:PXD017052:Sheet1:293:EXP18102_X1068_A_MSB37242A,PXD017052_SEER_BROAD,O75083,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_3,PXD017052:Sheet1:293:EXP18102_X1068_A_MSB37242A,PXD017052:Sheet1:293:EXP18102_X1068_A_MSB37242A,O75083;O75083-3,supplementary_data_2_lfq,Sheet1,293,Sheet1!BQ293,LFQ_INTENSITY,158680000,POSITIVE_QUANTIFIED,0.6097560975609756,493,true,true
R3:PXD017052:Sheet1:293:EXP18102_X1108_A_MSB37282A,PXD017052_SEER_BROAD,O75083,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_1,PXD017052:Sheet1:293:EXP18102_X1108_A_MSB37282A,PXD017052:Sheet1:293:EXP18102_X1108_A_MSB37282A,O75083;O75083-3,supplementary_data_2_lfq,Sheet1,293,Sheet1!BR293,LFQ_INTENSITY,0,AUTHOR_EXPLICIT_ZERO,,,false,true
R3:PXD017052:Sheet1:293:EXP18102_X1109_A_MSB37283A,PXD017052_SEER_BROAD,O75083,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_3,PXD017052:Sheet1:293:EXP18102_X1109_A_MSB37283A,PXD017052:Sheet1:293:EXP18102_X1109_A_MSB37283A,O75083;O75083-3,supplementary_data_2_lfq,Sheet1,293,Sheet1!BS293,LFQ_INTENSITY,0,AUTHOR_EXPLICIT_ZERO,,,false,true
R3:PXD017052:Sheet1:293:EXP18102_X1110_B_MSB37284B,PXD017052_SEER_BROAD,O75083,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_2,PXD017052:Sheet1:293:EXP18102_X1110_B_MSB37284B,PXD017052:Sheet1:293:EXP18102_X1110_B_MSB37284B,O75083;O75083-3,supplementary_data_2_lfq,Sheet1,293,Sheet1!BT293,LFQ_INTENSITY,0,AUTHOR_EXPLICIT_ZERO,,,false,true
R3:PXD017052:Sheet1:293:EXP18102_X1114_A_MSB37288A,PXD017052_SEER_BROAD,O75083,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_3,PXD017052:Sheet1:293:EXP18102_X1114_A_MSB37288A,PXD017052:Sheet1:293:EXP18102_X1114_A_MSB37288A,O75083;O75083-3,supplementary_data_2_lfq,Sheet1,293,Sheet1!BU293,LFQ_INTENSITY,289680000,POSITIVE_QUANTIFIED,0.68024439918533608,492,true,true
R3:PXD017052:Sheet1:293:EXP18102_X1115_A_MSB37289A,PXD017052_SEER_BROAD,O75083,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_2,PXD017052:Sheet1:293:EXP18102_X1115_A_MSB37289A,PXD017052:Sheet1:293:EXP18102_X1115_A_MSB37289A,O75083;O75083-3,supplementary_data_2_lfq,Sheet1,293,Sheet1!BV293,LFQ_INTENSITY,269050000,POSITIVE_QUANTIFIED,0.64417177914110424,490,true,true
R3:PXD017052:Sheet1:293:EXP18102_X1116_A_MSB37290A,PXD017052_SEER_BROAD,O75083,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_1,PXD017052:Sheet1:293:EXP18102_X1116_A_MSB37290A,PXD017052:Sheet1:293:EXP18102_X1116_A_MSB37290A,O75083;O75083-3,supplementary_data_2_lfq,Sheet1,293,Sheet1!BW293,LFQ_INTENSITY,249520000,POSITIVE_QUANTIFIED,0.62391304347826082,461,true,true
R3:PXD017052:Sheet1:294:EXP18102_X1066_A_MSB37240A,PXD017052_SEER_BROAD,O75531,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_2,PXD017052:Sheet1:294:EXP18102_X1066_A_MSB37240A,PXD017052:Sheet1:294:EXP18102_X1066_A_MSB37240A,O75531,supplementary_data_2_lfq,Sheet1,294,Sheet1!BO294,LFQ_INTENSITY,0,AUTHOR_EXPLICIT_ZERO,,,false,true
R3:PXD017052:Sheet1:294:EXP18102_X1067_A_MSB37241A,PXD017052_SEER_BROAD,O75531,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_1,PXD017052:Sheet1:294:EXP18102_X1067_A_MSB37241A,PXD017052:Sheet1:294:EXP18102_X1067_A_MSB37241A,O75531,supplementary_data_2_lfq,Sheet1,294,Sheet1!BP294,LFQ_INTENSITY,0,AUTHOR_EXPLICIT_ZERO,,,false,true
R3:PXD017052:Sheet1:294:EXP18102_X1068_A_MSB37242A,PXD017052_SEER_BROAD,O75531,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_3,PXD017052:Sheet1:294:EXP18102_X1068_A_MSB37242A,PXD017052:Sheet1:294:EXP18102_X1068_A_MSB37242A,O75531,supplementary_data_2_lfq,Sheet1,294,Sheet1!BQ294,LFQ_INTENSITY,0,AUTHOR_EXPLICIT_ZERO,,,false,true
R3:PXD017052:Sheet1:294:EXP18102_X1108_A_MSB37282A,PXD017052_SEER_BROAD,O75531,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_1,PXD017052:Sheet1:294:EXP18102_X1108_A_MSB37282A,PXD017052:Sheet1:294:EXP18102_X1108_A_MSB37282A,O75531,supplementary_data_2_lfq,Sheet1,294,Sheet1!BR294,LFQ_INTENSITY,0,AUTHOR_EXPLICIT_ZERO,,,false,true
R3:PXD017052:Sheet1:294:EXP18102_X1109_A_MSB37283A,PXD017052_SEER_BROAD,O75531,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_3,PXD017052:Sheet1:294:EXP18102_X1109_A_MSB37283A,PXD017052:Sheet1:294:EXP18102_X1109_A_MSB37283A,O75531,supplementary_data_2_lfq,Sheet1,294,Sheet1!BS294,LFQ_INTENSITY,0,AUTHOR_EXPLICIT_ZERO,,,false,true
R3:PXD017052:Sheet1:294:EXP18102_X1110_B_MSB37284B,PXD017052_SEER_BROAD,O75531,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_2,PXD017052:Sheet1:294:EXP18102_X1110_B_MSB37284B,PXD017052:Sheet1:294:EXP18102_X1110_B_MSB37284B,O75531,supplementary_data_2_lfq,Sheet1,294,Sheet1!BT294,LFQ_INTENSITY,0,AUTHOR_EXPLICIT_ZERO,,,false,true
R3:PXD017052:Sheet1:294:EXP18102_X1114_A_MSB37288A,PXD017052_SEER_BROAD,O75531,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_3,PXD017052:Sheet1:294:EXP18102_X1114_A_MSB37288A,PXD017052:Sheet1:294:EXP18102_X1114_A_MSB37288A,O75531,supplementary_data_2_lfq,Sheet1,294,Sheet1!BU294,LFQ_INTENSITY,34448000,POSITIVE_QUANTIFIED,0.31364562118126271,492,true,true
R3:PXD017052:Sheet1:294:EXP18102_X1115_A_MSB37289A,PXD017052_SEER_BROAD,O75531,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_2,PXD017052:Sheet1:294:EXP18102_X1115_A_MSB37289A,PXD017052:Sheet1:294:EXP18102_X1115_A_MSB37289A,O75531,supplementary_data_2_lfq,Sheet1,294,Sheet1!BV294,LFQ_INTENSITY,7845900,POSITIVE_QUANTIFIED,0.073619631901840496,490,true,true
R3:PXD017052:Sheet1:294:EXP18102_X1116_A_MSB37290A,PXD017052_SEER_BROAD,O75531,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_1,PXD017052:Sheet1:294:EXP18102_X1116_A_MSB37290A,PXD017052:Sheet1:294:EXP18102_X1116_A_MSB37290A,O75531,supplementary_data_2_lfq,Sheet1,294,Sheet1!BW294,LFQ_INTENSITY,0,AUTHOR_EXPLICIT_ZERO,,,false,true
R3:PXD017052:Sheet1:306:EXP18102_X1066_A_MSB37240A,PXD017052_SEER_BROAD,P00387,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_2,PXD017052:Sheet1:306:EXP18102_X1066_A_MSB37240A,PXD017052:Sheet1:306:EXP18102_X1066_A_MSB37240A,P00387-2;P00387;P00387-3,supplementary_data_2_lfq,Sheet1,306,Sheet1!BO306,LFQ_INTENSITY,118010000,POSITIVE_QUANTIFIED,0.56607495069033531,508,true,true
R3:PXD017052:Sheet1:306:EXP18102_X1067_A_MSB37241A,PXD017052_SEER_BROAD,P00387,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_1,PXD017052:Sheet1:306:EXP18102_X1067_A_MSB37241A,PXD017052:Sheet1:306:EXP18102_X1067_A_MSB37241A,P00387-2;P00387;P00387-3,supplementary_data_2_lfq,Sheet1,306,Sheet1!BP306,LFQ_INTENSITY,61619000,POSITIVE_QUANTIFIED,0.45213849287169044,492,true,true
R3:PXD017052:Sheet1:306:EXP18102_X1068_A_MSB37242A,PXD017052_SEER_BROAD,P00387,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_3,PXD017052:Sheet1:306:EXP18102_X1068_A_MSB37242A,PXD017052:Sheet1:306:EXP18102_X1068_A_MSB37242A,P00387-2;P00387;P00387-3,supplementary_data_2_lfq,Sheet1,306,Sheet1!BQ306,LFQ_INTENSITY,78456000,POSITIVE_QUANTIFIED,0.50406504065040647,493,true,true
R3:PXD017052:Sheet1:306:EXP18102_X1108_A_MSB37282A,PXD017052_SEER_BROAD,P00387,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_1,PXD017052:Sheet1:306:EXP18102_X1108_A_MSB37282A,PXD017052:Sheet1:306:EXP18102_X1108_A_MSB37282A,P00387-2;P00387;P00387-3,supplementary_data_2_lfq,Sheet1,306,Sheet1!BR306,LFQ_INTENSITY,0,AUTHOR_EXPLICIT_ZERO,,,false,true
R3:PXD017052:Sheet1:306:EXP18102_X1109_A_MSB37283A,PXD017052_SEER_BROAD,P00387,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_3,PXD017052:Sheet1:306:EXP18102_X1109_A_MSB37283A,PXD017052:Sheet1:306:EXP18102_X1109_A_MSB37283A,P00387-2;P00387;P00387-3,supplementary_data_2_lfq,Sheet1,306,Sheet1!BS306,LFQ_INTENSITY,0,AUTHOR_EXPLICIT_ZERO,,,false,true
R3:PXD017052:Sheet1:306:EXP18102_X1110_B_MSB37284B,PXD017052_SEER_BROAD,P00387,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_2,PXD017052:Sheet1:306:EXP18102_X1110_B_MSB37284B,PXD017052:Sheet1:306:EXP18102_X1110_B_MSB37284B,P00387-2;P00387;P00387-3,supplementary_data_2_lfq,Sheet1,306,Sheet1!BT306,LFQ_INTENSITY,0,AUTHOR_EXPLICIT_ZERO,,,false,true
R3:PXD017052:Sheet1:306:EXP18102_X1114_A_MSB37288A,PXD017052_SEER_BROAD,P00387,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_3,PXD017052:Sheet1:306:EXP18102_X1114_A_MSB37288A,PXD017052:Sheet1:306:EXP18102_X1114_A_MSB37288A,P00387-2;P00387;P00387-3,supplementary_data_2_lfq,Sheet1,306,Sheet1!BU306,LFQ_INTENSITY,43827000,POSITIVE_QUANTIFIED,0.35030549898167007,492,true,true
R3:PXD017052:Sheet1:306:EXP18102_X1115_A_MSB37289A,PXD017052_SEER_BROAD,P00387,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_2,PXD017052:Sheet1:306:EXP18102_X1115_A_MSB37289A,PXD017052:Sheet1:306:EXP18102_X1115_A_MSB37289A,P00387-2;P00387;P00387-3,supplementary_data_2_lfq,Sheet1,306,Sheet1!BV306,LFQ_INTENSITY,89509000,POSITIVE_QUANTIFIED,0.44376278118609408,490,true,true
R3:PXD017052:Sheet1:306:EXP18102_X1116_A_MSB37290A,PXD017052_SEER_BROAD,P00387,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_1,PXD017052:Sheet1:306:EXP18102_X1116_A_MSB37290A,PXD017052:Sheet1:306:EXP18102_X1116_A_MSB37290A,P00387-2;P00387;P00387-3,supplementary_data_2_lfq,Sheet1,306,Sheet1!BW306,LFQ_INTENSITY,104340000,POSITIVE_QUANTIFIED,0.45869565217391306,461,true,true
R3:PXD017052:Sheet1:307:EXP18102_X1066_A_MSB37240A,PXD017052_SEER_BROAD,P00403,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_2,PXD017052:Sheet1:307:EXP18102_X1066_A_MSB37240A,PXD017052:Sheet1:307:EXP18102_X1066_A_MSB37240A,P00403,supplementary_data_2_lfq,Sheet1,307,Sheet1!BO307,LFQ_INTENSITY,0,AUTHOR_EXPLICIT_ZERO,,,false,true
R3:PXD017052:Sheet1:307:EXP18102_X1067_A_MSB37241A,PXD017052_SEER_BROAD,P00403,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_1,PXD017052:Sheet1:307:EXP18102_X1067_A_MSB37241A,PXD017052:Sheet1:307:EXP18102_X1067_A_MSB37241A,P00403,supplementary_data_2_lfq,Sheet1,307,Sheet1!BP307,LFQ_INTENSITY,0,AUTHOR_EXPLICIT_ZERO,,,false,true
R3:PXD017052:Sheet1:307:EXP18102_X1068_A_MSB37242A,PXD017052_SEER_BROAD,P00403,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_3,PXD017052:Sheet1:307:EXP18102_X1068_A_MSB37242A,PXD017052:Sheet1:307:EXP18102_X1068_A_MSB37242A,P00403,supplementary_data_2_lfq,Sheet1,307,Sheet1!BQ307,LFQ_INTENSITY,6642600,POSITIVE_QUANTIFIED,0.075203252032520332,493,true,true
R3:PXD017052:Sheet1:307:EXP18102_X1108_A_MSB37282A,PXD017052_SEER_BROAD,P00403,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_1,PXD017052:Sheet1:307:EXP18102_X1108_A_MSB37282A,PXD017052:Sheet1:307:EXP18102_X1108_A_MSB37282A,P00403,supplementary_data_2_lfq,Sheet1,307,Sheet1!BR307,LFQ_INTENSITY,0,AUTHOR_EXPLICIT_ZERO,,,false,true
R3:PXD017052:Sheet1:307:EXP18102_X1109_A_MSB37283A,PXD017052_SEER_BROAD,P00403,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_3,PXD017052:Sheet1:307:EXP18102_X1109_A_MSB37283A,PXD017052:Sheet1:307:EXP18102_X1109_A_MSB37283A,P00403,supplementary_data_2_lfq,Sheet1,307,Sheet1!BS307,LFQ_INTENSITY,0,AUTHOR_EXPLICIT_ZERO,,,false,true
R3:PXD017052:Sheet1:307:EXP18102_X1110_B_MSB37284B,PXD017052_SEER_BROAD,P00403,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_2,PXD017052:Sheet1:307:EXP18102_X1110_B_MSB37284B,PXD017052:Sheet1:307:EXP18102_X1110_B_MSB37284B,P00403,supplementary_data_2_lfq,Sheet1,307,Sheet1!BT307,LFQ_INTENSITY,0,AUTHOR_EXPLICIT_ZERO,,,false,true
