outer_fold_id,held_out_laboratory_anchor,target_observation_id,source_id,laboratory_anchor,measurement_batch_id,split_role
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:413:EXP18102_X1066_A_MSB37240A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_2,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:413:EXP18102_X1067_A_MSB37241A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_1,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:413:EXP18102_X1068_A_MSB37242A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_3,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:413:EXP18102_X1108_A_MSB37282A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_1,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:413:EXP18102_X1109_A_MSB37283A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_3,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:413:EXP18102_X1110_B_MSB37284B,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_2,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:413:EXP18102_X1114_A_MSB37288A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_3,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:413:EXP18102_X1115_A_MSB37289A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_2,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:413:EXP18102_X1116_A_MSB37290A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_1,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:414:EXP18102_X1066_A_MSB37240A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_2,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:414:EXP18102_X1067_A_MSB37241A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_1,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:414:EXP18102_X1068_A_MSB37242A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_3,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:414:EXP18102_X1108_A_MSB37282A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_1,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:414:EXP18102_X1109_A_MSB37283A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_3,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:414:EXP18102_X1114_A_MSB37288A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_3,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:414:EXP18102_X1115_A_MSB37289A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_2,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:414:EXP18102_X1116_A_MSB37290A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_1,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:430:EXP18102_X1066_A_MSB37240A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_2,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:430:EXP18102_X1067_A_MSB37241A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_1,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:430:EXP18102_X1068_A_MSB37242A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_3,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:430:EXP18102_X1108_A_MSB37282A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_1,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:430:EXP18102_X1109_A_MSB37283A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_3,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:430:EXP18102_X1110_B_MSB37284B,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_2,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:430:EXP18102_X1114_A_MSB37288A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_3,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:430:EXP18102_X1115_A_MSB37289A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_2,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:430:EXP18102_X1116_A_MSB37290A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_1,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:446:EXP18102_X1066_A_MSB37240A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_2,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:446:EXP18102_X1067_A_MSB37241A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_1,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:446:EXP18102_X1068_A_MSB37242A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_3,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:446:EXP18102_X1108_A_MSB37282A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_1,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:446:EXP18102_X1109_A_MSB37283A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_3,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:446:EXP18102_X1110_B_MSB37284B,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_2,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:446:EXP18102_X1114_A_MSB37288A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_3,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:446:EXP18102_X1115_A_MSB37289A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_2,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:446:EXP18102_X1116_A_MSB37290A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_1,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:458:EXP18102_X1067_A_MSB37241A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_1,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:458:EXP18102_X1068_A_MSB37242A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_3,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:458:EXP18102_X1115_A_MSB37289A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_2,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:460:EXP18102_X1066_A_MSB37240A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_2,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:460:EXP18102_X1067_A_MSB37241A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_1,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:460:EXP18102_X1068_A_MSB37242A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_3,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:460:EXP18102_X1114_A_MSB37288A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_3,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:460:EXP18102_X1115_A_MSB37289A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_2,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:460:EXP18102_X1116_A_MSB37290A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_1,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:462:EXP18102_X1066_A_MSB37240A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_2,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:462:EXP18102_X1067_A_MSB37241A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_1,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:462:EXP18102_X1068_A_MSB37242A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_3,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:462:EXP18102_X1114_A_MSB37288A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_3,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:462:EXP18102_X1115_A_MSB37289A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_2,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:462:EXP18102_X1116_A_MSB37290A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_1,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:464:EXP18102_X1066_A_MSB37240A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_2,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:464:EXP18102_X1067_A_MSB37241A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_1,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:464:EXP18102_X1068_A_MSB37242A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_3,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:464:EXP18102_X1108_A_MSB37282A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_1,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:464:EXP18102_X1109_A_MSB37283A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_3,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:464:EXP18102_X1110_B_MSB37284B,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_2,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:464:EXP18102_X1114_A_MSB37288A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_3,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:464:EXP18102_X1115_A_MSB37289A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_2,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:464:EXP18102_X1116_A_MSB37290A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_1,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:467:EXP18102_X1114_A_MSB37288A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_3,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:467:EXP18102_X1115_A_MSB37289A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_2,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:467:EXP18102_X1116_A_MSB37290A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_1,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:472:EXP18102_X1066_A_MSB37240A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_2,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:472:EXP18102_X1067_A_MSB37241A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_1,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:472:EXP18102_X1068_A_MSB37242A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_3,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:472:EXP18102_X1108_A_MSB37282A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_1,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:472:EXP18102_X1114_A_MSB37288A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_3,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:482:EXP18102_X1108_A_MSB37282A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_1,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:482:EXP18102_X1109_A_MSB37283A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_3,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:482:EXP18102_X1110_B_MSB37284B,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_2,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:489:EXP18102_X1066_A_MSB37240A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_2,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:489:EXP18102_X1067_A_MSB37241A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_1,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:491:EXP18102_X1114_A_MSB37288A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_3,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:491:EXP18102_X1115_A_MSB37289A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_2,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:491:EXP18102_X1116_A_MSB37290A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_1,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:496:EXP18102_X1066_A_MSB37240A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_2,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:507:EXP18102_X1116_A_MSB37290A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_1,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:512:EXP18102_X1114_A_MSB37288A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_3,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:512:EXP18102_X1115_A_MSB37289A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_2,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:517:EXP18102_X1067_A_MSB37241A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_1,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:517:EXP18102_X1115_A_MSB37289A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_2,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:524:EXP18102_X1114_A_MSB37288A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_3,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:524:EXP18102_X1115_A_MSB37289A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_2,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:524:EXP18102_X1116_A_MSB37290A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_1,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:530:EXP18102_X1067_A_MSB37241A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_1,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:530:EXP18102_X1108_A_MSB37282A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_1,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:530:EXP18102_X1109_A_MSB37283A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_3,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:530:EXP18102_X1110_B_MSB37284B,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_2,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:530:EXP18102_X1114_A_MSB37288A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_3,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PXD017052:Sheet1:530:EXP18102_X1115_A_MSB37289A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_2,DEVELOPMENT
